date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:12:02	1720617/1720617	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2261a7fc62-1a4129%22	https://mediaman.ma/assets/design/5.jpg	C:/My%20Web%20Sites/REEED/mediaman.ma/assets/design/5.jpg	(from https://mediaman.ma/branding)
23:12:04	34892/34892	---MCZ	200	added ('OK')	image/png	etag:W/%22618eb234-884c%22	https://mediaman.ma/assets/media/others/circle-2.png	C:/My%20Web%20Sites/REEED/mediaman.ma/assets/media/others/circle-2.png	(from https://mediaman.ma/branding)
23:12:06	3512/3512	---MCZ	200	added ('OK')	image/png	etag:W/%22618eb222-db8%22	https://mediaman.ma/assets/media/others/bubble-2.png	C:/My%20Web%20Sites/REEED/mediaman.ma/assets/media/others/bubble-2.png	(from https://mediaman.ma/branding)
23:12:07	1756/1756	---MCZ	200	added ('OK')	image/png	etag:W/%22618eb21c-6dc%22	https://mediaman.ma/assets/media/others/bubble-1.png	C:/My%20Web%20Sites/REEED/mediaman.ma/assets/media/others/bubble-1.png	(from https://mediaman.ma/branding)
23:12:08	5521/5521	---MCZ	200	added ('OK')	image/png	etag:W/%22620280e5-1591%22	https://mediaman.ma/assets/img/branding/Icons-04.png	C:/My%20Web%20Sites/REEED/mediaman.ma/assets/img/branding/Icons-04.png	(from https://mediaman.ma/branding)
23:12:10	6508/6508	---MCZ	200	added ('OK')	image/png	etag:W/%22620280e6-196c%22	https://mediaman.ma/assets/img/branding/Icons-01.png	C:/My%20Web%20Sites/REEED/mediaman.ma/assets/img/branding/Icons-01.png	(from https://mediaman.ma/branding)
23:12:10	5395694/5395694	---MCZ	200	added ('OK')	image/png	etag:W/%2261a7fc4a-5254ee%22	https://mediaman.ma/assets/design/2.png	C:/My%20Web%20Sites/REEED/mediaman.ma/assets/design/2.png	(from https://mediaman.ma/branding)
23:12:10	5705/5705	---MCZ	200	added ('OK')	image/png	etag:W/%22620280e5-1649%22	https://mediaman.ma/assets/img/branding/Icons-05.png	C:/My%20Web%20Sites/REEED/mediaman.ma/assets/img/branding/Icons-05.png	(from https://mediaman.ma/branding)
23:12:10	5486/5486	---MCZ	200	added ('OK')	image/png	etag:W/%22620280e8-156e%22	https://mediaman.ma/assets/img/branding/Icons-03.png	C:/My%20Web%20Sites/REEED/mediaman.ma/assets/img/branding/Icons-03.png	(from https://mediaman.ma/branding)
23:12:11	5997/5997	---MCZ	200	added ('OK')	image/png	etag:W/%22620280e6-176d%22	https://mediaman.ma/assets/img/branding/Icons-06.png	C:/My%20Web%20Sites/REEED/mediaman.ma/assets/img/branding/Icons-06.png	(from https://mediaman.ma/branding)
23:12:11	4609/4609	---MCZ	200	added ('OK')	image/png	etag:W/%22620280e7-1201%22	https://mediaman.ma/assets/img/branding/Icons-02.png	C:/My%20Web%20Sites/REEED/mediaman.ma/assets/img/branding/Icons-02.png	(from https://mediaman.ma/branding)
23:12:11	6524/6524	---MCZ	200	added ('OK')	image/png	etag:W/%22618eb202-197c%22	https://mediaman.ma/assets/media/icon/icon-1.png	C:/My%20Web%20Sites/REEED/mediaman.ma/assets/media/icon/icon-1.png	(from https://mediaman.ma/branding)
23:12:11	5125/5125	---MCZ	200	added ('OK')	image/png	etag:W/%22618eb206-1405%22	https://mediaman.ma/assets/media/icon/icon-2.png	C:/My%20Web%20Sites/REEED/mediaman.ma/assets/media/icon/icon-2.png	(from https://mediaman.ma/branding)
23:12:12	7114/7114	---MCZ	200	added ('OK')	image/png	etag:W/%22618eb216-1bca%22	https://mediaman.ma/assets/media/icon/icon-6.png	C:/My%20Web%20Sites/REEED/mediaman.ma/assets/media/icon/icon-6.png	(from https://mediaman.ma/branding)
23:12:12	6545/6545	---MCZ	200	added ('OK')	image/png	etag:W/%22618eb228-1991%22	https://mediaman.ma/assets/media/others/bubble-32.png	C:/My%20Web%20Sites/REEED/mediaman.ma/assets/media/others/bubble-32.png	(from https://mediaman.ma/development-web)
